respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W2-0119,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.22004,0.03,Single tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.22004,0.03,Single tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,1.22004,0.03,Single tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,3.1989,1.22004,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.8136,1.22004,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,3.8797,1.22004,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,4.9695,1.22004,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0119,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.2275,1.22004,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0119,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,2.3501,1.22004,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Awareness,binary,Funnel,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Familiarity,rating,Funnel,3.9678,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Consideration,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Recent usage,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Association favourability,rating,Associations,3.0038,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,3.9314,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Trust,rating,Relationship,5.6452,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Perceived quality,rating,Relationship,2.6109,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Northstar,Attachment construct,construct,Relationship,3.7676,0.9847,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0120,2025 Q4,Light category buyers,Northstar,Reputation,rating,Relationship,6.5958,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Awareness,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Familiarity,rating,Funnel,2.3743,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Consideration,binary,Funnel,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Association favourability,rating,Associations,2.3251,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Perceived uniqueness,rating,Associations,2.4161,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Trust,rating,Relationship,3.877,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Perceived quality,rating,Relationship,4.8097,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Harbor,Attachment construct,construct,Relationship,4.8136,0.9847,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0120,2025 Q4,Light category buyers,Harbor,Reputation,rating,Relationship,5.295,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Awareness,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Familiarity,rating,Funnel,2.9785,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Consideration,binary,Funnel,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.9847,0.03,Single tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Association favourability,rating,Associations,3.9072,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Perceived uniqueness,rating,Associations,4.1486,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Trust,rating,Relationship,2.4193,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Perceived quality,rating,Relationship,4.9574,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0120,2025 Q4,Light category buyers,Lumen,Attachment construct,construct,Relationship,3.8806,0.9847,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0120,2025 Q4,Light category buyers,Lumen,Reputation,rating,Relationship,5.6148,0.9847,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Familiarity,rating,Funnel,4.9576,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Association favourability,rating,Associations,4.5694,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,6.7439,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Trust,rating,Relationship,5.3647,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Perceived quality,rating,Relationship,4.8969,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Northstar,Attachment construct,construct,Relationship,4.1259,0.84226,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0121,2025 Q4,Core category buyers,Northstar,Reputation,rating,Relationship,4.2651,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Awareness,binary,Funnel,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Familiarity,rating,Funnel,5.5609,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Association favourability,rating,Associations,4.703,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,5.9116,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Trust,rating,Relationship,4.5681,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Perceived quality,rating,Relationship,3.5057,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.9549,0.84226,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0121,2025 Q4,Core category buyers,Harbor,Reputation,rating,Relationship,4.1157,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Awareness,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Familiarity,rating,Funnel,3.9401,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.84226,0.03,Single tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,3.2324,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,4.6642,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,5.3286,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,4.3179,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0121,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,4.2497,0.84226,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0121,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,4.5378,0.84226,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Familiarity,rating,Funnel,4.8074,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Association favourability,rating,Associations,5.7269,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,5.732,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Trust,rating,Relationship,4.9913,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Perceived quality,rating,Relationship,6.8027,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Northstar,Attachment construct,construct,Relationship,5.8327,0.9483,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0122,2025 Q4,Core category buyers,Northstar,Reputation,rating,Relationship,4.6167,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Familiarity,rating,Funnel,3.134,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Consideration,binary,Funnel,0.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Association favourability,rating,Associations,5.5689,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.4218,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Trust,rating,Relationship,4.5763,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Perceived quality,rating,Relationship,4.7983,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.7052,0.9483,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0122,2025 Q4,Core category buyers,Harbor,Reputation,rating,Relationship,4.2746,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Familiarity,rating,Funnel,4.5543,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.9483,0.03,Single tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,4.5898,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,2.5373,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,5.0379,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,2.9481,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0122,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.4637,0.9483,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0122,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,6.0691,0.9483,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Awareness,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Familiarity,rating,Funnel,4.5653,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Consideration,binary,Funnel,1.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Association favourability,rating,Associations,4.7978,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,4.6735,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Trust,rating,Relationship,5.0051,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Perceived quality,rating,Relationship,2.4418,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Northstar,Attachment construct,construct,Relationship,3.7046,0.70305,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0123,2025 Q4,Light category buyers,Northstar,Reputation,rating,Relationship,2.4752,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Awareness,binary,Funnel,1.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Familiarity,rating,Funnel,2.3896,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Consideration,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Recent usage,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Association favourability,rating,Associations,3.0757,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Perceived uniqueness,rating,Associations,5.0904,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Trust,rating,Relationship,3.5963,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Perceived quality,rating,Relationship,1.8912,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Harbor,Attachment construct,construct,Relationship,2.5051,0.70305,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0123,2025 Q4,Light category buyers,Harbor,Reputation,rating,Relationship,4.6598,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Awareness,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Familiarity,rating,Funnel,3.6905,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Consideration,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.70305,0.03,Single tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Association favourability,rating,Associations,4.6348,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Perceived uniqueness,rating,Associations,2.8526,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Trust,rating,Relationship,3.0595,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Perceived quality,rating,Relationship,3.991,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0123,2025 Q4,Light category buyers,Lumen,Attachment construct,construct,Relationship,2.7483,0.70305,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0123,2025 Q4,Light category buyers,Lumen,Reputation,rating,Relationship,2.1681,0.70305,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Familiarity,rating,Funnel,5.4657,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Association favourability,rating,Associations,4.4585,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,5.6056,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Trust,rating,Relationship,3.3386,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Perceived quality,rating,Relationship,5.1503,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Northstar,Attachment construct,construct,Relationship,3.2445,0.94867,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0124,2025 Q4,Core category buyers,Northstar,Reputation,rating,Relationship,3.8663,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Awareness,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Familiarity,rating,Funnel,3.4217,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Association favourability,rating,Associations,2.8868,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,5.5708,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Trust,rating,Relationship,2.3377,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Perceived quality,rating,Relationship,4.424,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.2001,0.94867,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0124,2025 Q4,Core category buyers,Harbor,Reputation,rating,Relationship,5.3684,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Familiarity,rating,Funnel,4.6113,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.94867,0.03,Single tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,3.2721,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
